instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿phi.pa.0110,﻿church,﻿St. Bernard's,English,,,,﻿Northampton County,,﻿Easton,,﻿PA,,40.688333,-75.216389,,,﻿once a month,﻿jam_maloney_901,﻿Rev.,﻿James Maloney,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0042,﻿church,﻿St. Patrick's,English,,,,﻿Cambria County,﻿Cambria County,﻿Ebensburgh,﻿Ebensburg,﻿PA,﻿PA,40.488786,-78.726489,﻿pit.pa.9002,﻿from Loretto,﻿once a month,,,,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0015,﻿church,﻿St. Peter's,English,,,,﻿Lancaster County,﻿Lancaster County,﻿Elizabethtown,﻿Elizabethtown,﻿PA,﻿PA,40.150028,-76.603783,,,,﻿f_x_marshall_001,﻿Rev.,﻿F. X. Marshall,,,﻿of Harrisburgh,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.9002,﻿church,﻿Immac. Concep.,﻿German,,,,﻿Erie County,,﻿Erie,,﻿PA,﻿PA,,,,,,﻿pet_steinbacher_901,﻿Rev.,﻿P. Steinbacher,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.9009,﻿chapel,[Unnamed Institution],﻿English,,,,,,﻿Erie,,﻿PA,,,,,,,﻿pat_a_prendergast_001,﻿Rev.,﻿Patrick Prendergast,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.9003,﻿church,﻿St. Francis of Assissium's,English,,﻿Elk Creek,,﻿Erie County,,,,,,,,,,﻿once in six weeks,﻿pet_steinbacher_901,﻿Rev.,﻿P. Steinbacher,,,﻿of Erie,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0046,﻿church,﻿St. Mary's,English,,,,﻿Butler County,﻿Armstrong County,﻿Freeport,﻿Freeport,﻿PA,﻿PA,40.674083,-79.683317,,,﻿once a month,﻿jos_cody_901,﻿Rev.,﻿J. Cody,,,﻿of Sugar Creek Township,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.0032,﻿church,﻿St. Mary's,English,,,,﻿Clearfield County,,﻿Frenchville,,﻿PA,,,,,,﻿occasionally,﻿pat_a_nugent_001,﻿Rev.,﻿P. Nugent,,,﻿of Bellefonte,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿scr.pa.0088,﻿church,﻿St. Francis Xavier's,English,,,,﻿Susquehannah County,﻿Susquehanna County,﻿Friendsville,﻿Friendsville,﻿PA,﻿PA,41.918145,-76.047961,,,﻿once a month,﻿joh_v_oreilly_001,﻿Rev.,﻿J. V. O'Reilly,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0029,﻿church,﻿St. Francis Xavier's,English,,,,﻿Adam's County,﻿Adams County,﻿Gettysburgh,﻿Gettysburg,﻿PA,﻿PA,39.828762,-77.231978,,,,﻿mic_dougherty_901,﻿Rev.,﻿M. Dougherty,,,﻿of Conewago,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0048,﻿church,﻿Church of the Most Holy Sacrament,English,,,,﻿Berk's County,﻿Berks County,﻿Goshenhoppen,﻿Bally,﻿PA,﻿PA,40.397764,-75.581185,,,,﻿aug_bally_001,﻿Rev.,﻿Augustus Balli,﻿S. J.,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.0037,﻿church,﻿St. Bonaventure's,English,,﻿Grampian Hills,,﻿Clearfield County,,,,,,,,,,,﻿pat_a_nugent_001,﻿Rev.,﻿P. Nugent,,,﻿of Bellafonte,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0050,﻿church,﻿St. John the Baptist's,English,,﻿Harman's Bottom,,﻿Bedford County,﻿Somerset County,,﻿New Baltimore,﻿PA,﻿PA,39.98369,-78.775494,,,﻿once a month,﻿tho_heyden_001,﻿Rev.,﻿T. Heyden,,,﻿of Bedford,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0001,﻿church,﻿St. Patrick's,English,,,,﻿Dauphin County,﻿Dauphin County,﻿Harrisburgh,﻿Harrisburg,﻿PA,﻿PA,40.263609,-76.886575,,,﻿three Sundays in the month,﻿pat_maher_901,﻿Rev.,﻿Patrick Maher,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.9002,﻿church,﻿St. Dennis',English,,,,﻿Delaware County,,﻿Harford Township,,﻿PA,,41.779885,-75.707393,,,,﻿tho_burke_902,﻿Rev.,﻿Thomas Burke,﻿C. M.,,"﻿from St. Charles' Seminary, Philadelphia.",,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0051,﻿church,﻿St. Joseph's,English,,,,﻿Cambria County,﻿Cambria County,﻿Hart's Sleeping Place,﻿Patton,﻿PA,﻿PA,40.633337,-78.70815,﻿pit.pa.9002,﻿from Loretto,﻿once a month,,,,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0055,﻿church,﻿St. John the Baptist's,English,,,,﻿Buck's County,﻿Bucks County,﻿Haycock,﻿Ottsville,﻿PA,﻿PA,40.499641,-75.205026,,,﻿once a month,﻿jam_maloney_901,﻿Rev.,﻿James Maloney,,,﻿of Easton,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0054,﻿church,﻿Church of the Holy Trinity,English,,,,﻿Huntingdon County,﻿Huntingdon County,﻿Huntingdon,﻿Huntingdon,﻿PA,﻿PA,40.486077,-78.013017,,,﻿once a month,﻿jam_bradley_001,﻿Rev.,﻿J. Bradley,,,﻿of Newry,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
